tjnzclyvcbpc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvcbpc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvqbpb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvqbpb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvpbkc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvpbkc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvnbdb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvnbdb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvhblb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvhblb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvnbfc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvnbfc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvlblc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/225863252/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvjbhb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvjbhb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvjbjc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvjbjc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvfbjb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvfbjb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvkbfb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvkbfb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvlbcc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvlbcc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvcbgc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvcbgc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvpbjb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvpbjb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvcbnb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/227692793/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,2,14807052,trianglehackerhours
tjnzclyvlbsb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvlbsb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvcbwb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvcbwb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvhbcb,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvhbcb/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
tjnzclyvfbbc,People Programming,upcoming,public,http://www.meetup.com/trianglehackerhours/events/tjnzclyvfbbc/,7200000,"<p>Bring a laptop and let's code something. Get help with something you're working on, offer help to someone who's trying to become a better programmer, or just chat about technologies you're working with.</p> <p><br/>Beginners are very, very welcome. So are people with lots of experience.</p> <p>We've welcomed folks working with Javascript, Python, Ruby, Java, shell scripting, R, C, .NET, Objective-C, CSS, AngularJS..., Postgres, and many more technologies.</p> <p>Even if no one has experience with the particular tool that you're struggling with, we're happy to take a look and offer whatever help we can.</p>",706 9th St,Durham,30,1,14807052,trianglehackerhours
